Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
16/3/2007,08:20:00,1.314,0.000,239.030,5.400,0.000,0.000,18.0
12/3/2007,09:31:00,2.074,0.366,235.240,9.000,1.000,2.000,17.0
22/2/2007,06:50:00,4.262,0.000,236.840,18.000,0.000,0.000,18.0
31/12/2006,05:38:00,0.312,0.160,243.960,1.400,0.000,0.000,0.0
30/1/2007,22:07:00,0.966,0.186,239.730,4.000,1.000,2.000,0.0
19/2/2007,21:16:00,5.022,0.000,234.220,21.400,37.000,1.000,17.0
11/3/2007,18:12:00,2.244,0.220,242.010,9.200,0.000,5.000,17.0
8/2/2007,06:56:00,2.570,0.122,241.430,11.200,0.000,1.000,0.0
21/2/2007,18:40:00,4.240,0.278,234.960,18.000,0.000,38.000,0.0
20/12/2006,03:44:00,0.230,0.000,246.920,1.000,0.000,1.000,0.0
13/3/2007,18:34:00,1.450,0.092,241.250,6.000,0.000,2.000,18.0
16/2/2007,15:04:00,0.272,0.000,244.070,1.200,0.000,0.000,0.0
5/3/2007,00:38:00,0.308,0.084,241.250,1.200,0.000,1.000,0.0
7/2/2007,12:24:00,1.716,0.126,238.480,7.200,0.000,0.000,17.0
30/12/2006,01:27:00,0.316,0.160,242.690,1.400,0.000,1.000,0.0
22/2/2007,12:13:00,1.544,0.090,237.410,6.400,0.000,0.000,17.0
7/2/2007,20:59:00,3.256,0.000,232.910,14.000,0.000,0.000,17.0
23/2/2007,04:52:00,0.380,0.210,240.450,1.800,0.000,2.000,0.0
5/3/2007,11:47:00,1.386,0.100,240.690,5.600,0.000,0.000,18.0
30/1/2007,00:30:00,0.236,0.000,241.860,1.000,0.000,0.000,0.0
25/12/2006,06:55:00,0.316,0.138,246.280,1.400,0.000,0.000,0.0
27/12/2006,08:04:00,2.720,0.204,236.380,11.400,0.000,0.000,17.0
7/3/2007,05:36:00,0.206,0.000,239.490,0.800,0.000,0.000,0.0
23/2/2007,08:01:00,2.302,0.058,235.590,9.600,0.000,0.000,17.0
25/1/2007,10:26:00,0.314,0.138,243.090,1.400,0.000,0.000,0.0
5/1/2007,03:17:00,2.504,0.280,242.120,10.400,0.000,2.000,0.0
3/3/2007,05:04:00,0.218,0.000,242.510,0.800,0.000,0.000,0.0
13/2/2007,21:59:00,1.786,0.222,240.040,8.000,0.000,16.000,0.0
20/12/2006,18:36:00,4.168,0.166,237.460,17.400,0.000,0.000,18.0
19/1/2007,13:05:00,0.206,0.000,242.670,0.800,0.000,0.000,0.0
24/1/2007,19:43:00,1.800,0.256,237.910,7.600,0.000,0.000,0.0
1/3/2007,14:03:00,0.300,0.120,242.750,1.200,0.000,1.000,0.0
26/2/2007,03:29:00,0.290,0.092,240.520,1.200,0.000,0.000,0.0
25/12/2006,13:04:00,1.036,0.144,244.820,4.200,0.000,0.000,0.0
27/12/2006,23:46:00,0.326,0.192,245.140,1.600,0.000,0.000,0.0
2/1/2007,08:29:00,0.364,0.000,240.930,1.400,0.000,0.000,0.0
12/3/2007,03:56:00,0.298,0.078,244.750,1.200,0.000,0.000,0.0
17/2/2007,15:56:00,1.464,0.272,238.650,6.200,0.000,0.000,17.0
13/2/2007,03:42:00,0.222,0.000,244.010,1.000,0.000,0.000,0.0
2/3/2007,11:51:00,0.314,0.112,238.250,1.400,0.000,0.000,0.0
10/1/2007,17:29:00,2.250,0.242,237.590,9.400,0.000,0.000,0.0
11/3/2007,23:09:00,1.476,0.180,243.020,6.000,0.000,0.000,0.0
29/1/2007,15:34:00,1.470,0.160,245.860,6.000,0.000,1.000,19.0
5/2/2007,18:42:00,1.542,0.220,237.800,6.400,0.000,1.000,0.0
2/3/2007,20:05:00,0.210,0.000,236.220,0.800,0.000,0.000,0.0
26/1/2007,06:50:00,2.922,0.248,241.490,12.000,0.000,0.000,18.0
16/3/2007,15:58:00,0.240,0.000,243.330,1.000,0.000,0.000,0.0
22/1/2007,03:59:00,0.326,0.144,245.810,1.400,0.000,0.000,0.0
6/2/2007,18:32:00,0.604,0.120,239.910,2.600,0.000,0.000,0.0
21/12/2006,10:11:00,3.592,0.000,236.680,15.000,38.000,0.000,17.0
14/2/2007,03:29:00,0.450,0.350,242.490,2.200,0.000,1.000,0.0
21/2/2007,05:12:00,0.320,0.112,240.060,1.400,0.000,0.000,0.0
29/12/2006,17:46:00,1.454,0.000,232.620,6.200,0.000,0.000,0.0
3/3/2007,21:56:00,1.268,0.000,239.280,5.200,0.000,0.000,18.0
28/2/2007,19:54:00,0.310,0.118,239.930,1.400,0.000,0.000,0.0
21/2/2007,10:51:00,1.490,0.190,238.920,6.200,0.000,0.000,17.0
31/12/2006,00:46:00,0.310,0.158,243.710,1.400,0.000,0.000,0.0
31/1/2007,23:21:00,0.360,0.142,245.050,1.600,0.000,0.000,0.0
16/2/2007,10:12:00,0.334,0.116,239.690,1.400,0.000,1.000,0.0
22/1/2007,20:01:00,2.550,0.092,239.080,10.600,0.000,0.000,17.0
6/1/2007,01:42:00,0.344,0.170,240.930,1.600,0.000,0.000,0.0
18/2/2007,15:49:00,1.520,0.142,241.960,6.400,0.000,0.000,18.0
28/12/2006,15:32:00,1.614,0.000,244.840,6.600,0.000,0.000,19.0
5/3/2007,13:00:00,0.562,0.108,242.470,2.600,0.000,0.000,0.0
13/1/2007,13:35:00,1.154,0.322,240.120,5.000,0.000,1.000,0.0
2/3/2007,15:26:00,0.304,0.118,242.620,1.200,0.000,1.000,0.0
12/1/2007,10:40:00,0.310,0.150,240.490,1.400,0.000,0.000,0.0
28/12/2006,11:37:00,0.306,0.148,242.340,1.400,0.000,0.000,0.0
22/2/2007,17:25:00,0.716,0.080,242.270,3.000,0.000,0.000,0.0
8/1/2007,05:18:00,1.264,0.000,239.090,5.200,0.000,0.000,18.0
25/1/2007,08:21:00,1.408,0.202,237.190,6.000,0.000,0.000,17.0
21/12/2006,16:12:00,1.416,0.108,241.640,5.800,0.000,0.000,18.0
21/2/2007,02:04:00,1.396,0.098,242.080,5.800,0.000,2.000,18.0
8/1/2007,06:30:00,0.318,0.162,244.640,1.400,0.000,0.000,0.0
21/12/2006,01:15:00,1.378,0.090,243.720,5.600,0.000,1.000,19.0
24/2/2007,03:35:00,1.378,0.114,240.660,5.600,0.000,0.000,18.0
6/1/2007,18:24:00,0.898,0.140,236.970,3.800,0.000,0.000,0.0
17/1/2007,16:48:00,1.366,0.000,244.530,5.600,0.000,0.000,18.0
29/12/2006,20:05:00,2.830,0.266,233.070,12.200,0.000,0.000,16.0
17/12/2006,17:56:00,3.434,0.190,236.870,14.400,0.000,0.000,17.0
18/2/2007,18:20:00,3.270,0.282,233.540,14.600,29.000,0.000,0.0
23/12/2006,18:00:00,4.770,0.052,236.150,20.200,0.000,0.000,17.0
2/2/2007,10:11:00,1.876,0.118,236.250,8.000,0.000,0.000,17.0
25/12/2006,02:34:00,0.616,0.278,248.200,2.800,0.000,1.000,0.0
2/3/2007,11:29:00,0.216,0.000,240.560,0.800,0.000,0.000,0.0
30/12/2006,07:01:00,0.222,0.000,246.040,1.000,0.000,0.000,0.0
26/12/2006,13:15:00,2.694,0.230,238.970,11.200,0.000,0.000,18.0
23/2/2007,22:12:00,0.338,0.084,241.020,1.600,0.000,0.000,0.0
19/12/2006,13:12:00,0.484,0.152,242.210,2.000,0.000,3.000,0.0
8/2/2007,12:17:00,1.370,0.082,241.490,5.600,0.000,0.000,18.0
16/1/2007,22:12:00,0.456,0.000,244.100,1.800,0.000,0.000,0.0
16/1/2007,12:49:00,0.896,0.260,242.840,4.000,1.000,0.000,0.0
7/1/2007,06:57:00,0.414,0.288,244.680,2.000,0.000,2.000,0.0
22/2/2007,18:48:00,2.466,0.264,232.790,10.800,0.000,0.000,9.0
12/2/2007,03:31:00,0.460,0.250,241.310,2.200,0.000,1.000,0.0
3/3/2007,23:12:00,0.220,0.000,242.880,0.800,0.000,0.000,0.0
25/12/2006,21:27:00,2.826,0.312,238.540,11.800,0.000,2.000,17.0
2/1/2007,08:51:00,0.448,0.122,241.150,1.800,0.000,0.000,0.0
21/1/2007,00:28:00,2.412,0.084,241.930,9.800,0.000,0.000,0.0
22/12/2006,15:10:00,1.416,0.090,241.340,5.800,0.000,0.000,18.0
18/1/2007,08:05:00,2.848,0.078,235.640,12.000,0.000,0.000,17.0
6/1/2007,11:44:00,2.810,0.156,232.960,12.000,0.000,0.000,16.0
6/3/2007,10:07:00,0.930,0.260,240.720,4.200,0.000,1.000,0.0
4/2/2007,17:23:00,1.554,0.126,239.130,6.400,0.000,3.000,18.0
22/1/2007,20:50:00,3.462,0.162,237.820,14.800,0.000,20.000,17.0
27/2/2007,12:29:00,0.328,0.140,244.930,1.400,0.000,0.000,0.0
4/2/2007,19:52:00,1.914,0.082,235.320,8.200,0.000,0.000,17.0
8/3/2007,09:34:00,0.318,0.058,241.720,1.400,0.000,0.000,0.0
13/1/2007,06:05:00,0.318,0.170,244.360,1.400,0.000,0.000,0.0
3/3/2007,20:15:00,1.894,0.052,235.890,8.000,0.000,0.000,18.0
6/3/2007,02:49:00,0.384,0.202,243.180,1.800,0.000,0.000,0.0
2/1/2007,15:17:00,1.562,0.152,242.940,6.400,0.000,0.000,18.0
4/1/2007,13:57:00,3.226,0.252,238.720,13.800,0.000,29.000,18.0
4/1/2007,14:29:00,1.538,0.140,243.730,6.200,0.000,0.000,18.0
14/2/2007,02:18:00,0.240,0.000,244.100,1.000,0.000,0.000,0.0
2/2/2007,15:11:00,0.234,0.000,241.770,1.000,0.000,0.000,0.0
11/3/2007,10:52:00,1.588,0.000,239.850,6.600,0.000,0.000,17.0
28/12/2006,09:07:00,1.380,0.000,241.400,5.600,1.000,0.000,18.0
24/2/2007,23:48:00,0.220,0.000,243.160,0.800,0.000,0.000,0.0
11/2/2007,23:14:00,1.414,0.056,241.240,5.800,0.000,0.000,18.0
30/12/2006,21:57:00,2.558,0.100,238.810,10.600,0.000,2.000,0.0
4/2/2007,14:10:00,2.382,0.220,243.800,11.000,0.000,0.000,18.0
12/1/2007,14:03:00,0.482,0.412,244.690,2.600,0.000,1.000,0.0
16/12/2006,20:30:00,3.262,0.076,234.540,13.800,0.000,0.000,17.0
1/2/2007,00:06:00,0.320,0.126,242.460,1.400,0.000,0.000,0.0
24/1/2007,17:50:00,1.904,0.000,239.790,7.800,0.000,0.000,0.0
2/2/2007,20:45:00,0.918,0.000,242.080,3.800,0.000,0.000,0.0
22/1/2007,16:24:00,1.522,0.262,244.420,6.200,0.000,0.000,18.0
18/1/2007,17:29:00,2.282,0.104,236.560,9.800,0.000,0.000,18.0
21/2/2007,23:26:00,1.896,0.000,244.700,7.600,1.000,0.000,18.0
12/1/2007,04:43:00,0.318,0.170,243.810,1.400,0.000,0.000,0.0
25/12/2006,09:47:00,1.298,0.294,243.110,5.400,0.000,0.000,0.0
14/1/2007,09:20:00,1.458,0.078,238.870,6.400,0.000,0.000,10.0
22/12/2006,20:55:00,3.280,0.162,234.890,14.000,2.000,0.000,17.0
19/12/2006,15:56:00,1.406,0.116,243.090,5.800,0.000,0.000,18.0
23/1/2007,12:06:00,0.212,0.000,241.410,0.800,0.000,0.000,0.0
5/1/2007,06:27:00,2.328,0.000,242.070,9.600,0.000,0.000,0.0
30/12/2006,19:42:00,2.656,0.404,234.200,11.400,1.000,2.000,17.0
1/1/2007,23:44:00,0.382,0.000,245.610,1.600,0.000,0.000,0.0
2/3/2007,00:28:00,0.212,0.000,238.960,0.800,0.000,0.000,0.0
2/3/2007,21:38:00,0.288,0.092,240.990,1.200,0.000,0.000,0.0
5/3/2007,11:13:00,1.306,0.000,240.090,5.400,0.000,0.000,18.0
13/3/2007,05:08:00,0.400,0.212,240.240,1.800,0.000,1.000,0.0
21/2/2007,20:36:00,1.806,0.318,237.690,7.600,1.000,1.000,0.0
6/1/2007,15:51:00,0.916,0.142,240.530,4.000,0.000,0.000,0.0
19/2/2007,06:36:00,1.634,0.122,242.170,6.600,0.000,0.000,18.0
6/2/2007,15:10:00,1.664,0.232,244.480,6.800,0.000,0.000,18.0
26/2/2007,13:05:00,0.222,0.000,244.480,1.000,0.000,0.000,0.0
7/2/2007,04:30:00,0.296,0.100,242.820,1.200,0.000,0.000,0.0
7/3/2007,14:21:00,1.464,0.202,242.940,6.000,0.000,2.000,18.0
29/12/2006,16:50:00,0.300,0.152,240.050,1.400,0.000,0.000,0.0
8/1/2007,08:07:00,2.436,0.086,236.780,10.200,0.000,0.000,17.0
30/12/2006,12:50:00,6.130,0.392,235.540,26.000,0.000,74.000,17.0
4/2/2007,02:24:00,0.450,0.130,241.570,2.800,0.000,0.000,0.0
6/3/2007,13:15:00,0.400,0.116,242.960,1.800,0.000,2.000,0.0
4/2/2007,17:25:00,1.518,0.108,239.050,6.200,0.000,2.000,18.0
15/1/2007,23:30:00,2.746,0.238,243.150,11.200,0.000,39.000,0.0
7/3/2007,16:46:00,2.772,0.084,241.460,11.400,0.000,40.000,0.0
7/2/2007,17:01:00,2.700,0.150,243.710,11.000,40.000,2.000,0.0
17/12/2006,03:56:00,0.292,0.110,245.310,1.200,0.000,1.000,0.0
17/1/2007,03:57:00,0.348,0.188,241.860,1.600,0.000,0.000,0.0
12/2/2007,13:04:00,0.252,0.000,242.720,1.000,0.000,0.000,0.0
24/2/2007,13:27:00,0.288,0.074,241.200,1.400,0.000,0.000,0.0
6/2/2007,11:42:00,0.874,0.118,241.850,3.800,0.000,0.000,0.0
8/2/2007,23:18:00,1.486,0.158,245.500,6.000,0.000,0.000,19.0
11/2/2007,13:11:00,1.916,0.306,245.110,7.800,1.000,0.000,18.0
3/2/2007,05:29:00,2.730,0.198,239.170,11.400,0.000,1.000,0.0
3/1/2007,15:07:00,0.258,0.080,246.680,1.200,0.000,0.000,0.0
9/3/2007,05:09:00,0.302,0.064,240.540,1.200,0.000,0.000,0.0
24/1/2007,03:10:00,2.114,0.000,242.730,9.000,0.000,0.000,0.0
4/3/2007,22:10:00,0.562,0.046,237.460,2.200,0.000,4.000,0.0
20/1/2007,16:45:00,2.326,0.078,237.790,9.800,0.000,0.000,17.0
8/1/2007,22:23:00,1.038,0.000,242.130,4.200,0.000,0.000,0.0
1/1/2007,11:07:00,2.594,0.118,236.330,11.000,0.000,0.000,0.0
22/1/2007,22:42:00,1.598,0.000,245.480,6.600,0.000,1.000,0.0
10/3/2007,09:47:00,1.528,0.086,238.690,6.400,1.000,1.000,18.0
23/12/2006,18:25:00,4.230,0.170,238.360,17.600,0.000,0.000,17.0
15/2/2007,21:30:00,2.998,0.080,236.320,12.600,0.000,0.000,17.0
11/2/2007,08:14:00,3.320,0.084,239.810,13.800,0.000,0.000,0.0
20/1/2007,01:30:00,0.228,0.000,244.370,1.000,0.000,0.000,0.0
5/1/2007,17:32:00,2.290,0.118,235.260,9.600,0.000,1.000,17.0
22/2/2007,06:13:00,2.398,0.096,241.280,9.800,0.000,1.000,0.0
19/2/2007,22:18:00,2.518,0.000,238.190,10.600,0.000,0.000,18.0
25/12/2006,09:53:00,1.244,0.232,242.920,5.200,0.000,0.000,0.0
27/1/2007,07:13:00,1.744,0.000,241.960,7.200,0.000,0.000,18.0
13/1/2007,17:54:00,2.232,0.396,237.570,9.400,0.000,1.000,0.0
24/1/2007,06:55:00,0.224,0.000,246.480,1.000,0.000,0.000,0.0
10/3/2007,01:15:00,0.296,0.092,244.410,1.200,0.000,0.000,0.0
8/3/2007,14:33:00,0.310,0.076,241.300,1.400,0.000,1.000,0.0
6/1/2007,09:45:00,0.754,0.292,241.520,3.200,0.000,1.000,0.0
9/3/2007,19:52:00,0.486,0.234,242.250,2.200,0.000,2.000,0.0
7/1/2007,15:25:00,3.970,0.278,240.980,16.400,0.000,40.000,18.0
29/12/2006,06:42:00,2.378,0.000,245.760,9.600,0.000,0.000,0.0
24/1/2007,07:58:00,5.018,0.106,237.640,21.200,0.000,0.000,17.0
17/2/2007,12:23:00,0.576,0.310,239.500,2.800,0.000,1.000,0.0
11/1/2007,22:08:00,1.378,0.258,242.140,5.800,0.000,0.000,0.0
4/2/2007,04:51:00,2.312,0.000,241.370,9.600,0.000,0.000,0.0
10/1/2007,01:38:00,0.214,0.000,243.070,1.000,0.000,0.000,0.0
22/2/2007,20:14:00,2.930,0.178,236.130,12.400,0.000,2.000,17.0
2/2/2007,19:35:00,2.292,0.102,235.720,9.600,0.000,0.000,17.0
27/12/2006,16:24:00,0.310,0.168,245.610,1.400,0.000,0.000,0.0
15/1/2007,15:11:00,1.520,0.000,242.980,6.200,0.000,0.000,18.0
22/12/2006,22:37:00,3.450,0.000,239.140,14.400,0.000,0.000,0.0
1/3/2007,14:05:00,0.298,0.118,242.510,1.200,0.000,1.000,0.0
21/12/2006,22:48:00,0.300,0.124,244.240,1.200,0.000,0.000,0.0
7/2/2007,07:58:00,2.926,0.138,238.250,12.400,1.000,0.000,18.0
21/12/2006,01:18:00,1.388,0.094,245.000,5.600,0.000,1.000,19.0
18/1/2007,09:01:00,1.426,0.228,238.670,6.000,0.000,0.000,18.0
19/12/2006,01:59:00,0.344,0.118,242.230,1.600,0.000,2.000,0.0
23/12/2006,00:57:00,2.566,0.234,243.790,10.600,0.000,0.000,0.0
9/2/2007,17:21:00,0.234,0.000,242.930,1.000,0.000,0.000,0.0
25/1/2007,17:35:00,1.670,0.128,239.400,7.000,0.000,0.000,18.0
17/2/2007,00:13:00,1.426,0.108,240.300,5.800,0.000,1.000,18.0
24/2/2007,18:56:00,0.300,0.094,233.090,1.200,0.000,0.000,0.0
22/1/2007,21:22:00,2.164,0.118,241.910,9.000,0.000,1.000,0.0
19/1/2007,03:51:00,0.238,0.000,241.450,1.000,0.000,0.000,0.0
5/2/2007,16:33:00,0.534,0.000,243.290,2.200,0.000,0.000,0.0
13/1/2007,22:02:00,5.764,0.338,228.790,25.200,0.000,1.000,16.0
9/3/2007,17:41:00,0.320,0.098,240.960,1.400,0.000,2.000,0.0
22/1/2007,21:05:00,5.426,0.224,234.240,23.400,0.000,55.000,0.0
23/1/2007,18:03:00,2.300,0.256,242.410,9.400,0.000,1.000,0.0
9/1/2007,18:19:00,2.396,0.344,238.250,10.400,0.000,0.000,17.0
5/1/2007,19:38:00,1.320,0.130,238.210,5.600,0.000,1.000,0.0
21/2/2007,11:56:00,0.302,0.000,241.160,1.200,0.000,0.000,0.0
3/2/2007,20:22:00,5.084,0.288,232.980,21.800,37.000,0.000,17.0
31/1/2007,05:44:00,0.408,0.240,240.800,2.000,0.000,0.000,0.0
19/2/2007,19:55:00,5.076,0.272,231.560,21.800,0.000,35.000,17.0
27/2/2007,16:44:00,0.242,0.000,244.160,1.000,0.000,1.000,0.0
28/1/2007,22:56:00,0.406,0.000,241.330,1.600,0.000,0.000,0.0
21/1/2007,17:40:00,6.284,0.080,232.300,27.000,0.000,70.000,16.0
1/1/2007,09:33:00,3.512,0.088,240.190,14.600,0.000,0.000,18.0
8/1/2007,20:15:00,3.482,0.358,237.200,14.600,0.000,0.000,17.0
30/12/2006,08:51:00,0.988,0.402,243.560,4.400,0.000,1.000,0.0
24/1/2007,16:48:00,1.888,0.000,246.730,7.800,0.000,0.000,6.0
23/1/2007,13:12:00,0.208,0.000,243.100,0.800,0.000,0.000,0.0
6/2/2007,21:09:00,2.876,0.000,237.070,12.000,0.000,0.000,17.0
8/3/2007,17:53:00,0.300,0.000,243.450,1.400,0.000,0.000,0.0
11/1/2007,18:18:00,3.894,0.308,236.680,16.600,0.000,0.000,17.0
13/3/2007,06:45:00,1.774,0.000,240.330,7.400,0.000,0.000,18.0
20/12/2006,09:30:00,1.386,0.104,243.920,5.600,0.000,1.000,18.0
14/3/2007,07:51:00,1.450,0.000,239.530,6.000,0.000,0.000,18.0
31/12/2006,15:34:00,2.512,0.134,242.580,10.400,0.000,0.000,0.0
17/1/2007,06:09:00,0.212,0.000,240.900,0.800,0.000,0.000,0.0
11/3/2007,13:52:00,1.834,0.202,236.930,7.800,0.000,0.000,18.0
6/3/2007,07:07:00,2.866,0.000,238.870,12.000,0.000,0.000,17.0
24/12/2006,16:55:00,0.878,0.000,243.910,3.600,0.000,1.000,0.0
10/1/2007,12:48:00,1.318,0.000,240.730,5.400,0.000,0.000,18.0
2/3/2007,17:24:00,0.234,0.000,239.390,1.200,0.000,0.000,0.0
5/2/2007,13:18:00,0.846,0.184,239.140,3.600,0.000,1.000,0.0
5/1/2007,11:08:00,0.392,0.260,239.110,2.000,0.000,0.000,0.0
26/12/2006,21:00:00,2.610,0.000,242.790,10.800,2.000,0.000,19.0
7/1/2007,14:00:00,1.950,0.160,238.750,9.000,7.000,1.000,17.0
15/2/2007,06:40:00,1.694,0.000,242.570,7.000,0.000,0.000,18.0
15/3/2007,21:31:00,2.372,0.000,238.490,9.800,0.000,0.000,18.0
17/2/2007,02:15:00,0.236,0.000,243.080,1.000,0.000,0.000,0.0
11/1/2007,19:21:00,3.456,0.084,237.230,14.600,0.000,0.000,18.0
3/2/2007,06:10:00,2.568,0.000,238.050,10.800,0.000,0.000,0.0
8/3/2007,06:38:00,0.392,0.078,242.080,1.600,0.000,1.000,0.0
5/1/2007,09:15:00,2.330,0.132,237.670,9.800,0.000,0.000,0.0
21/12/2006,21:57:00,0.196,0.000,240.080,0.800,0.000,0.000,0.0
29/1/2007,14:48:00,1.432,0.148,241.470,5.800,0.000,0.000,18.0
28/2/2007,00:47:00,0.284,0.088,245.390,1.200,0.000,0.000,0.0
28/2/2007,04:03:00,0.220,0.000,242.720,0.800,0.000,0.000,0.0
5/1/2007,13:15:00,0.348,0.154,241.270,1.600,0.000,0.000,0.0
10/3/2007,09:43:00,1.404,0.000,239.160,5.800,1.000,0.000,18.0
18/2/2007,01:06:00,3.618,0.228,241.400,15.000,2.000,0.000,18.0
16/2/2007,20:40:00,2.384,0.218,236.420,10.000,0.000,1.000,17.0
5/1/2007,05:33:00,2.368,0.134,240.000,9.800,0.000,1.000,0.0
13/1/2007,00:18:00,1.422,0.152,243.240,5.800,0.000,0.000,19.0
3/1/2007,19:14:00,0.250,0.048,240.240,1.000,0.000,0.000,0.0
31/12/2006,00:28:00,0.288,0.146,244.020,1.400,0.000,1.000,0.0
22/1/2007,14:57:00,1.338,0.000,245.450,5.400,0.000,0.000,18.0
5/3/2007,15:23:00,1.840,0.164,242.540,8.000,0.000,26.000,0.0
15/1/2007,07:14:00,0.726,0.160,237.240,3.000,0.000,0.000,0.0
22/2/2007,19:28:00,3.902,0.208,231.720,16.800,0.000,0.000,17.0
24/1/2007,02:37:00,0.352,0.182,245.270,1.600,0.000,0.000,0.0
29/12/2006,07:06:00,2.330,0.000,243.130,9.600,0.000,0.000,0.0
17/2/2007,09:17:00,2.834,0.000,238.890,12.400,0.000,24.000,18.0
20/1/2007,10:46:00,3.648,0.418,231.360,15.800,36.000,0.000,0.0
18/2/2007,10:46:00,3.348,0.000,237.230,14.000,1.000,0.000,18.0
24/12/2006,18:10:00,0.410,0.000,242.010,1.600,0.000,0.000,0.0
21/12/2006,07:19:00,1.348,0.090,242.970,5.400,0.000,0.000,0.0
28/12/2006,08:58:00,1.472,0.172,241.580,6.000,1.000,0.000,18.0
5/1/2007,11:07:00,0.398,0.266,240.040,2.000,0.000,0.000,0.0
1/1/2007,02:58:00,2.666,0.256,242.230,11.000,0.000,1.000,0.0
5/1/2007,07:20:00,2.368,0.140,239.580,9.800,0.000,0.000,0.0
9/2/2007,12:27:00,1.300,0.000,240.770,5.400,0.000,0.000,18.0
9/3/2007,17:27:00,0.296,0.080,241.370,1.200,0.000,0.000,0.0
13/2/2007,14:36:00,0.814,0.186,245.990,3.400,0.000,0.000,0.0
21/1/2007,04:40:00,0.660,0.000,243.830,4.400,0.000,0.000,0.0
13/3/2007,08:42:00,1.466,0.204,240.450,6.000,0.000,0.000,17.0
26/1/2007,23:20:00,1.752,0.000,246.040,7.000,2.000,0.000,19.0
22/2/2007,21:33:00,4.884,0.192,232.740,21.000,2.000,23.000,16.0
26/1/2007,03:26:00,0.224,0.000,244.440,1.000,0.000,0.000,0.0
22/1/2007,19:41:00,3.608,0.302,234.430,15.400,0.000,1.000,17.0
26/2/2007,09:32:00,0.214,0.000,239.930,0.800,0.000,0.000,0.0
24/1/2007,13:07:00,1.442,0.152,241.380,6.000,1.000,0.000,18.0
22/12/2006,22:38:00,3.436,0.000,238.700,14.400,0.000,0.000,0.0
28/1/2007,04:21:00,2.370,0.000,243.260,9.600,0.000,0.000,0.0
23/1/2007,21:04:00,2.678,0.000,239.250,11.200,0.000,0.000,18.0
5/1/2007,18:30:00,2.328,0.134,236.110,9.800,0.000,0.000,17.0
3/1/2007,01:35:00,0.348,0.184,244.000,1.600,0.000,0.000,0.0
12/3/2007,12:01:00,2.026,0.236,237.240,8.600,0.000,1.000,17.0
18/12/2006,12:49:00,1.408,0.000,244.320,5.800,0.000,0.000,18.0
6/1/2007,19:49:00,1.774,0.250,237.150,7.600,0.000,0.000,0.0
5/3/2007,13:51:00,1.546,0.200,240.090,6.400,0.000,0.000,17.0
5/3/2007,19:11:00,5.450,0.348,234.410,23.200,37.000,0.000,0.0
18/1/2007,16:37:00,2.676,0.486,239.700,11.400,0.000,0.000,18.0
27/1/2007,05:46:00,0.412,0.000,245.320,1.800,0.000,0.000,0.0
11/3/2007,06:16:00,3.484,0.084,240.940,14.400,0.000,0.000,0.0
17/1/2007,01:47:00,0.208,0.000,241.670,0.800,0.000,0.000,0.0
23/2/2007,23:05:00,0.828,0.112,242.720,3.400,0.000,0.000,0.0
15/3/2007,13:08:00,0.358,0.000,241.130,1.600,0.000,0.000,0.0
11/1/2007,10:07:00,1.442,0.258,239.510,6.000,0.000,0.000,17.0
4/2/2007,00:45:00,5.046,0.076,239.140,21.000,0.000,1.000,18.0
11/3/2007,12:27:00,0.646,0.174,240.280,3.000,0.000,0.000,0.0
13/2/2007,04:57:00,0.216,0.000,241.190,1.000,0.000,0.000,0.0
24/1/2007,10:25:00,2.268,0.142,237.440,9.800,1.000,15.000,17.0
8/3/2007,10:49:00,0.412,0.212,241.630,1.800,0.000,2.000,0.0
8/1/2007,01:56:00,1.282,0.000,239.890,5.200,0.000,0.000,18.0
18/2/2007,13:37:00,1.770,0.160,240.650,7.400,0.000,5.000,18.0
27/2/2007,04:58:00,0.308,0.118,240.170,1.400,0.000,0.000,0.0
25/12/2006,07:19:00,0.298,0.090,243.000,1.400,0.000,0.000,0.0
5/1/2007,12:45:00,0.304,0.162,242.260,1.400,0.000,1.000,0.0
3/1/2007,13:23:00,1.432,0.186,242.830,5.800,0.000,0.000,18.0
14/2/2007,13:27:00,2.312,0.000,241.240,9.600,0.000,0.000,18.0
16/2/2007,09:48:00,0.414,0.210,237.610,2.000,0.000,1.000,0.0
25/12/2006,13:54:00,3.192,0.102,240.960,13.200,39.000,0.000,0.0
14/3/2007,15:37:00,2.694,0.228,239.940,11.200,38.000,1.000,0.0
12/3/2007,07:01:00,5.136,0.058,240.170,21.400,0.000,0.000,18.0
8/3/2007,13:52:00,0.312,0.078,241.810,1.400,0.000,2.000,0.0
29/12/2006,18:06:00,1.750,0.314,233.590,7.600,0.000,1.000,0.0
20/2/2007,05:24:00,2.348,0.000,240.390,9.600,0.000,0.000,0.0
11/3/2007,21:15:00,2.748,0.090,238.860,11.400,0.000,0.000,18.0
29/1/2007,09:24:00,1.920,0.204,236.750,8.200,0.000,1.000,17.0
22/1/2007,01:12:00,0.218,0.000,245.740,1.000,0.000,0.000,0.0
19/12/2006,13:27:00,0.306,0.126,243.350,1.400,0.000,0.000,0.0
15/1/2007,23:10:00,2.432,0.360,244.720,10.000,0.000,0.000,0.0
3/3/2007,14:12:00,0.304,0.122,243.630,1.400,0.000,1.000,0.0
